11/18/17,Johns Hopkins,93,Le Tourneau,84
11/18/17,Benedict,81,Livingstone,78
11/18/17,Merrimack,75,CW Post,62
11/18/17,Luther IA,85,St Mary's MN,59
11/18/17,Beloit,90,Macalester,68
11/18/17,Marietta,85,St Thomas MN,83
11/18/17,NYU,80,Mt St Vincent,77
11/18/17,Mt Union,104,City Col NY,52
11/18/17,Nichols,91,Lasell,80
11/18/17,Trinity CT,80,Bates,52
11/18/17,T Jefferson,76,Bentley,71
11/18/17,Rochester Tech,73,Wells,65
11/18/17,St Peter's,70,Sacred Heart,61
11/18/17,St John's MN,73,St Cloud,67
11/18/17,St Leo,82,Embry-Riddle FL,78
11/18/17,TX A&M K'ville,75,Adams St,73
11/18/17,Grove City,90,Valley Forge,70
11/18/17,Geneva,87,Penn Col Tech,48
11/18/17,NM Highlands,90,N New Mexico,81
11/18/17,Bradley,71,UT San Antonio,69
11/18/17,Houston,68,Liberty,66
11/18/17,Weber St,73,James Madison,65
11/18/17,Wake Forest,72,Quinnipiac,55
11/18/17,Vermont,80,Coastal Car,67
11/18/17,Mercer,78,Drexel,59
11/18/17,N Kentucky,85,Iona,72
11/18/17,W Illinois,102,Calvary Bib,25
11/18/17,Colorado,86,Drake,81
11/18/17,Simpson IA,83,Concordia WI,74
11/18/17,AK Anchorage,80,Holy Names,74
11/18/17,Russell Sage,96,RI College,65
11/18/17,Greenville,120,Case Western            1,11
11/18/17,Juniata,76,LaGrange,65
11/18/17,WI Superior,65,Marian WI,57
11/18/17,Bethel MN,89,Carroll WI,72
11/18/17,Lake Forest,71,Carthage,65
11/18/17,MA Dartmouth,103,Castleton,95
11/18/17,Colby,124,U New England,97
11/18/17,Virginia St,90,Newberry,85
11/18/17,Wilson,81,Delaware Val,75
11/18/17,Pitt-Bradford,110,PSU-Berks               1,3
11/18/17,Illinois Col,90,Dominican IL,71
11/18/17,Colby-Sawyer,66,St Joseph's NY,62
11/18/17,Colorado Col,82,WI Stout,80
11/18/17,Rosemont,60,Widener,57
11/18/17,Albright,79,King's PA,67
11/18/17,Misericordia,104,Muhlenberg,99
11/18/17,Curry,72,Elms,65
11/18/17,WI River Falls,72,DePauw,69
11/18/17,E Connecticut,78,Worcester Tech,68
11/18/17,Messiah,74,E Mennonite,70
11/18/17,Framingham St,74,Emmanuel MA,62
11/18/17,Univ Ozarks,94,Principia,90
11/18/17,Spalding,65,Bluffton,63
11/18/17,Frank & Marsh,84,Alvernia,67
11/18/17,Amherst,73,W New England,61
11/18/17,Hilbert,70,SUNY Fredonia,54
11/18/17,Montclair St,84,Frostburg St,82
11/18/17,PSU-Altoona,69,Mt Aloysius,65
11/18/17,Gettysburg,60,Hunter,54
11/18/17,Rowan,88,Susquehanna,72
11/18/17,Anna Maria,81,Salve Regina,76
11/18/17,Bryn Athyn,69,York NY,65
11/18/17,Lehman,90,St Lawrence,86
11/18/17,Wheaton MA,83,Mt Ida,66
11/18/17,Crown MN,93,Iowa Wesleyan,61
11/18/17,Wesleyan CT,107,Mitchell,64
11/18/17,R Stockton,67,Morrisville St,56
11/18/17,Lancaster Bib,83,Bethany WV,69
11/18/17,MA Liberal Arts,61,Sarah Lawrence,59
11/18/17,Lebanon Val,95,Staten Island,65
11/18/17,Lycoming,108,SUNY Oneonta,86
11/18/17,Manhattanville,69,W Connecticut,63
11/18/17,Middlebury,74,Wentworth Tech,58
11/18/17,Moravian,96,Bridgewater VA,89
11/18/17,Wheaton IL,75,Baldwin-Wallace,74
11/18/17,Rutgers-Camden,71,SUNY New Paltz,59
11/18/17,Ursinus,111,New Rochelle,85
11/18/17,Roanoke,84,NC Wesleyan,71
11/18/17,SUNY Potsdam,85,Bridgewater MA,78
11/18/17,Roger Williams,70,Rensselaer,59
11/18/17,Rochester NY,72,Utica,67
11/18/17,Salem MA,82,Suffolk,74
11/18/17,York PA,84,Scranton,70
11/18/17,Williams,73,Stevens Tech,55
11/18/17,Bowdoin,67,Westfield St,61
11/18/17,College of NJ,84,Bard,82
11/18/17,Washington MO,98,Tufts,94
11/18/17,Webster Univ,93,Wabash,91
11/18/17,Brockport St,76,Wm Paterson,59
11/18/17,WI Whitewater,75,Waldorf,57
11/18/17,Purchase,74,Centenary NJ,55
11/18/17,DeSales,69,PSU Wilkes-Barre,53
11/18/17,Dean,89,ME Farmington,86
11/18/17,N England Col,78,Fitchburg St,64
11/18/17,Lesley,61,Unity,54
11/18/17,SUNY-Cobleskill,91,Albany Pharmacy,68
11/18/17,ME Presque Isle,85,ME Machias,71
11/18/17,John Carroll,115,SUNYIT,89
11/18/17,Rockford,88,Great Lakes Chr,74
11/18/17,MacMurray,97,C Chr Bible,76
11/18/17,Buffalo St,114,Point Park,87
11/18/17,Thomas More,96,Kent-Tusc,44
11/18/17,Westminster PA,99,PSU-Beaver,61
11/18/17,Grinnell,153,Lincoln Chr             1,15
11/18/17,Berea,97,Johnson TN,91
11/18/17,Penn,99,PSU-Brandywine,40
11/18/17,Black Hills St,71,J&W CO,70
11/18/17,Biola,81,La Sierra,72
11/18/17,CS San Bern.,77,Vanguard,70
11/18/17,Findlay,131,Miami-Hamilton,72
11/18/17,NE Oklahoma,73,Ecclesia,46
11/18/17,Lees-McRae,87,Voorhees,81
11/18/17,Randall,77,St Mary's TX,64
11/18/17,Delta St,77,Cumberland TN,50
11/18/17,McKendree,102,R Morris Spfd,62
11/18/17,Point Loma,87,San Diego Chr,72
11/18/17,S Wesleyan,70,Columbia Intl,58
11/18/17,Missouri S&T,79,R Morris-Peoria,60
11/18/17,Rogers St,100,Central Chr,45
11/18/17,Davenport,105,Goshen,77
11/18/17,Mesa St,81,Embry-Riddle AZ,76
11/19/17,Colgate,93,UMBC,88
11/19/17,Connecticut,85,Boston Univ,66
11/19/17,Robert Morris,66,Duquesne,59
11/19/17,Florida,70,New Hampshire,63
11/19/17,Georgia,68,TAM C. Christi,65
11/19/17,Georgia Tech,65,Bethune-Cookman,62
11/19/17,Indiana,70,South Florida,53
11/19/17,Kent,80,MS Valley St,67
11/19/17,Massachusetts,101,Niagara,76
11/19/17,Michigan St,93,Stony Brook,71
11/19/17,Ohio St,80,Northeastern,55
11/19/17,Rhode Island,88,Holy Cross,66
11/19/17,Rutgers,64,Coppin St,39
11/19/17,St Francis NY,77,Brown,74
11/19/17,Virginia,73,Monmouth NJ,53
11/19/17,Wofford,86,North Florida,83
11/19/17,Yale,107,Curry,42
11/19/17,MA Lowell,98,Cornell,78
11/19/17,UNC Asheville,82,Austin Peay,79
11/19/17,Illinois,91,Marshall,74
11/19/17,CS Bakersfield,85,Lamar,73
11/19/17,Loyola-Chicago,88,Samford,67
11/19/17,Minnesota,92,W Carolina,64
11/19/17,Nebraska,92,North Dakota,70
11/19/17,Valparaiso,83,SE Louisiana,50
11/19/17,USC,93,Vanderbilt,89
11/19/17,WKU,100,Nicholls St,86
11/19/17,WI Milwaukee,72,Elon,71
11/19/17,Cent Arkansas,102,Alcorn St,76
11/19/17,Arizona St,99,UC Irvine,78
11/19/17,Loy Marymount,92,McNeese St,86
11/19/17,Oregon,95,Ball St,71
11/19/17,St Mary's CA,79,San Jose St,61
11/19/17,Indiana PA,83,Bloomsburg,81
11/19/17,Mansfield,81,California PA,67
11/19/17,Roberts Wslyn,80,Chestnut Hill,68
11/19/17,Gannon,80,Cheyney St,48
11/19/17,West Chester,91,Clarion,84
11/19/17,CW Post,91,Post,88
11/19/17,Edinboro,88,Shippensburg,86
11/19/17,E Stroudsburg,99,Pitt-Johnstown,88
11/19/17,Kutztown,86,Slippery Rock,72
11/19/17,Univ Sciences,69,Lincoln PA,62
11/19/17,Lock Haven,68,Seton Hill,63
11/19/17,Mercyhurst,69,Millersville,55
11/19/17,Millsaps,81,Austin Col,78
11/19/17,Chicago,79,Trinity TX,67
11/19/17,Coast Guard,92,Lyndon St,66
11/19/17,CT College,78,S Maine,62
11/19/17,Oberlin,81,Earlham,80
11/19/17,Lehigh,95,Eastern Univ,70
11/19/17,Tulane,63,Fordham,55
11/19/17,Washington MD,80,Goucher,58
11/19/17,Lynchburg,106,St Mary's MD,95
11/19/17,Oglethorpe,82,Wash & Lee,75
11/19/17,Portland,86,Oregon Tech,59
11/19/17,UC Santa Cruz,71,Pomona Pitzer,67
11/19/17,Centenary,81,Hendrix,70
11/19/17,Lakeland,93,Luther MN,85
11/19/17,Florida St,90,Colorado St,73
11/19/17,Florida Intl,77,Concordia SP,67
11/19/17,Concordia TX,91,Averett,68
11/19/17,Hartford,68,Miami OH,58
11/19/17,Mercy,76,Georgian Court,71
11/19/17,Bridgeport,98,Merrimack,79
11/19/17,Methodist,64,Sewanee,60
11/19/17,NC Central,80,Southern Univ,67
11/19/17,UT San Antonio,90,James Madison,77
11/19/17,Appalachian St,76,UTEP,72
11/19/17,Liberty,84,Quinnipiac,72
11/19/17,Sacred Heart,69,Maine,68
11/19/17,Ohio,96,Indiana St,94
11/19/17,Belmont,90,Seattle,77
11/19/17,Bradley,70,Weber St,64
11/19/17,South Carolina,79,W Michigan,66
11/19/17,Houston,78,Wake Forest,73
11/19/17,Boston College,82,La Salle,61
11/19/17,Old Dominion,75,Dayton,67
11/19/17,Detroit,116,Houston Bap             1,9
11/19/17,Coastal Car,89,Iona,84
11/19/17,Illinois St,84,Tulsa,68
11/19/17,Texas Tech,85,Northwestern,49
11/19/17,Drake,90,Drexel,88
11/19/17,Auburn,89,Hofstra,78
11/19/17,Iowa St,75,Boise St,64
11/19/17,South Alabama,54,St Peter's,49
11/19/17,Vermont,66,N Kentucky,64
11/19/17,Colorado,79,Mercer,70
11/19/17,Temple,67,Clemson,60
11/19/17,Gwynedd-Mercy,90,Brooklyn Col,74
11/19/17,Catholic,100,Hood,82
11/19/17,Chris Newport,82,Wilmington OH,64
11/19/17,Mary Washington,70,Denison,57
11/19/17,NJ City,76,Drew,72
11/19/17,Elmira,103,Oswego St,90
11/19/17,Randolph Macon,63,Geneseo St,47
11/19/17,Hamilton,97,Keystone,60
11/19/17,Haverford,93,NYU,83
11/19/17,PSU-Harrisburg,73,Mt Union,68
11/19/17,Immaculata,93,City Col NY,73
11/19/17,Johns Hopkins,118,Rhodes                  1,4
11/19/17,Bates,72,ME Maritime,69
11/19/17,Ramapo,80,Marymount VA,67
11/19/17,Endicott,90,Babson,80
11/19/17,Cabrini,88,Randolph Col,72
11/19/17,Regis MA,80,Worcester St,74
11/19/17,Trinity CT,88,Wheelock,66
11/19/17,Le Tourneau,79,Vassar,64
11/19/17,Unity,91,Rivier,79
11/19/17,Mt St Vincent,78,Clark MA,74
11/19/17,Pfeiffer,105,Barber-Scotia,54
11/19/17,Northland,97,Oak Hills Chr,47
11/19/17,North Alabama,97,Cumberland TN,75
11/20/17,Bowling Green,109,Lake Erie               1,6
11/20/17,Bucknell,115,Siena,92
11/20/17,Campbell,98,J&W NC,53
11/20/17,Charleston So,107,Toccoa Falls,36
11/20/17,Duke,92,Furman,63
11/20/17,ETSU,81,Delaware St,57
11/20/17,East Carolina,72,Cleveland St,69
11/20/17,Rider,67,G Washington,65
11/20/17,Kentucky,70,Troy,62
11/20/17,Maryland,76,Jackson St,45
11/20/17,Charlotte,83,Presbyterian,74
11/20/17,UNC Greensboro,79,Delaware,66
11/20/17,St John's,71,Molloy,43
11/20/17,Syracuse,74,Oakland,50
11/20/17,West Virginia,91,Long Beach St,62
11/20/17,Wright St,73,Tiffin,49
11/20/17,Xavier,96,Hampton,60
11/20/17,Portland St,83,Utah St,79
11/20/17,Albany NY,102,SUNY Oneonta,77
11/20/17,SC Upstate,79,Paine,59
11/20/17,Arkansas St,92,Howard,78
11/20/17,Lipscomb,75,Abilene Chr,67
11/20/17,Kansas St,80,Northern Arizona,58
11/20/17,Mississippi St,77,WI Green Bay,68
11/20/17,Missouri,67,Emporia St,62
11/20/17,Southern Miss,90,Blue Mtn,46
11/20/17,TCU,99,NE Omaha,66
11/20/17,South Dakota,93,Mt Marty,54
11/20/17,Air Force,57,Ark Pine Bluff,47
11/20/17,San Diego,66,Ark Little Rock,52
11/20/17,San Diego St,94,E Illinois,63
11/20/17,Holy Names,82,AK Fairbanks,81
11/20/17,Northern St SD,68,Black Hills St,46
11/20/17,Cedarville,61,Northwood MI,57
11/20/17,Notre Dame,83,Chaminade,56
11/20/17,Concord,77,Urbana,73
11/20/17,WV State,106,Fairmont St             1,0
11/20/17,Wheeling Jesuit,89,Glenville St,65
11/20/17,UVA-Wise,102,Notre Dame OH           1,1
11/20/17,West Liberty,111,WV Wesleyan,81
11/20/17,Stetson,87,Ave Maria,53
11/20/17,Baylor,70,Wisconsin,65
11/20/17,Brandeis,82,Lasell,77
11/20/17,Cincinnati,73,Buffalo,67
11/20/17,Transylvania,89,Centre,83
11/20/17,Ohio Northern,106,Defiance,94
11/20/17,D'Youville,96,Wells,64
11/20/17,Utah Valley,97,Eastern Oregon,52
11/20/17,Ga Southern,74,Missouri St,73
11/20/17,Grand Canyon,85,Norfolk St,60
11/20/17,Peace,89,Hampden-Sydney,70
11/20/17,ULL,80,Iowa,71
11/20/17,Jacksonville,88,Webber,70
11/20/17,Jacksonville St,86,Savannah St,71
11/20/17,King's PA,91,Summit,76
11/20/17,Marquette,94,VA Commonwealth,83
11/20/17,Montana,69,Oral Roberts,64
11/20/17,Texas A&M,72,Oklahoma St,55
11/20/17,Skidmore,88,Plattsburgh St,62
11/20/17,PSU-Behrend,57,Thiel,56
11/20/17,Richmond,63,UAB,50
11/20/17,Charleston WV,82,Shepherd,80
11/20/17,UC Santa Barbara,92,Pepperdine,84
11/20/17,Wichita St,92,California,82
11/20/17,Creighton,100,UCLA,89
11/20/17,Newberry,77,Lenoir Rhyne,75
11/20/17,Florida A&M,77,Albany GA,59
11/20/17,Wayne St NE,80,Augustana SD,75
11/20/17,Prairie View,80,E Kentucky,70
11/20/17,Clayton St,86,LeMoyne-Owen,83
11/20/17,Georgia St,68,E Washington,50
11/20/17,Towson,76,FL Atlantic,52
11/20/17,Amherst,84,Westfield St,48
11/20/17,Missouri KC,74,Manhattan,63
11/20/17,LSU,77,Michigan,75
11/20/17,Utah,83,Mississippi,74
11/20/17,UNLV,95,Rice,68
11/20/17,UTRGV,75,North Texas,63
11/20/17,Penn,93,N Illinois,80
11/20/17,Penn St,85,Pittsburgh,54
11/20/17,Wyoming,77,S Dakota St,65
11/20/17,Chattanooga,67,Alabama St,50
11/20/17,AL Huntsville,88,TN Wesleyan,77
11/20/17,St Bonaventure,96,MD E Shore,48
11/20/17,Wm Jewell,80,Baker KS,65
11/20/17,North Carolina,96,Stanford,72
11/20/17,Cazenovia,79,SUNY-ESF,45
11/20/17,Green Mtn,97,St Joseph VT,55
11/20/17,WI LaCrosse,73,Viterbo,69
11/20/17,Occidental,81,Cal Miramar,46
11/20/17,Vanguard,67,Cal Lutheran,63
11/20/17,Bob Jones,69,Erskine,62
11/20/17,S Arkansas,88,Ecclesia,59
11/20/17,SW Baptist,109,Williams Bap,75
11/20/17,Minot St,84,Valley City St,71
11/20/17,Lubbock Chr,92,Randall,68
11/20/17,Davenport,80,Grace Bib,78
11/20/17,Mississippi Col,107,Southern N.O.,89
11/20/17,North Alabama,95,Carver Bib,77
11/20/17,S Indiana,72,Fisk,65
11/20/17,Arkansas-FS,81,John Brown,62
11/20/17,Bemidji St,115,Oak Hills Chr,50
11/20/17,Lindenwood,86,Hannibal-Lagr,61
11/21/17,Army,88,Columbia,78
11/21/17,Central Conn,74,Coppin St,71
11/21/17,Citadel,116,Trinity Bap,66
11/21/17,Delaware,88,NC Wesleyan,70
11/21/17,SE Louisiana,70,Kent,66
11/21/17,Louisville,84,S Illinois,42
11/21/17,Loyola MD,97,Goucher,45
11/21/17,Massachusetts,85,W Carolina,76
11/21/17,Mt St Mary's,91,York PA,80
11/21/17,UNC Greensboro,71,Longwood,40
11/21/17,American Univ,74,New Hampshire,70
11/21/17,North Florida,101,Edward Waters,77
11/21/17,Rutgers,83,Bryant,54
11/21/17,Cent Arkansas,73,S Carolina St,64
11/21/17,Virginia Tech,99,Houston Bap,73
11/21/17,VMI,81,Ohio Valley,66
11/21/17,Wagner,107,Staten Island,64
11/21/17,Winthrop,104,Mars Hill,49
11/21/17,William & Mary,103,Shenandoah,54
11/21/17,Youngstown St,91,Westminster PA,83
11/21/17,Gardner Webb,93,Brevard,70
11/21/17,IUPUI,67,Morehead St,61
11/21/17,High Point,99,Methodist,63
11/21/17,Alabama,77,UT Arlington,76
11/21/17,Kansas,114,TX Southern,71
11/21/17,Loyola-Chicago,63,MS Valley St,50
11/21/17,Memphis,63,New Orleans,52
11/21/17,MTSU,85,FL Gulf Coast,72
11/21/17,Minnesota,100,Alabama A&M,57
11/21/17,Northwestern LA,76,ULM,61
11/21/17,Tennessee St,60,Canisius,52
11/21/17,Valparaiso,88,Samford,67
11/21/17,North Dakota,79,Northland,48
11/21/17,Pacific,83,Air Force,71
11/21/17,BYU,95,Niagara,88
11/21/17,Tennessee Tech,104,New Mexico,96
11/21/17,N Colorado,99,N New Mexico,60
11/21/17,UC Davis,64,CS Sacramento,47
11/21/17,Nevada,81,Davidson,68
11/21/17,San Francisco,78,Sonoma St,55
11/21/17,Le Moyne,85,Adelphi,73
11/21/17,New Haven,72,American Intl,66
11/21/17,Angelo St,88,St Mary's TX,80
11/21/17,Indianapolis,62,Ashland,61
11/21/17,Bentley,82,Assumption,58
11/21/17,CS San Marcos,78,Azusa Pacific,57
11/21/17,NC Pembroke,94,Barton,88
11/21/17,Belmont Abbey,83,Coker,81
11/21/17,Bloomsburg,86,Holy Family,67
11/21/17,Cal Baptist,85,W New Mexico,50
11/21/17,Dallas Bap,85,Cameron,79
11/21/17,Catawba,83,W Salem St,72
11/21/17,MT St-Billings,95,Chadron St,82
11/21/17,Chr Brothers,79,Harding,71
11/21/17,Davis & Elkins,95,Clarion,86
11/21/17,CSU-Pueblo,100,Col Springs,88
11/21/17,Concordia NY,80,S Connecticut,78
11/21/17,St Martin's,73,CS Monterey Bay,70
11/21/17,CS Stanislaus,83,Fresno Pacific,69
11/21/17,S Francisco St,83,CSU East Bay,79
11/21/17,CW Post,75,Georgian Court,47
11/21/17,Slippery Rock,79,Dist Columbia,70
11/21/17,Emmanuel GA,84,S Wesleyan,57
11/21/17,NW Oklahoma St,72,Emporia St,71
11/21/17,Francis Marion,103,Shaw NC,88
11/21/17,Franklin Pierce,87,St Michael's,73
11/21/17,Hillsdale,71,Lewis,58
11/21/17,JC Smith,77,Lees-McRae,61
11/21/17,Tiffin,88,Kentucky St,85
11/21/17,Lander,76,Wingate,59
11/21/17,North Georgia,86,Limestone,73
11/21/17,Lincoln Mem,88,Shorter,65
11/21/17,Mary ND,92,S Dakota Tech,81
11/21/17,Morehouse,91,West Georgia,86
11/21/17,Rockhurst,73,MO Western,59
11/21/17,NE Oklahoma,91,OK Baptist,77
11/21/17,Pittsburg St,88,Newman,69
11/21/17,Rogers St,97,SW Oklahoma,77
11/21/17,West Florida,71,Spring Hill,57
11/21/17,St Anselm,90,Stonehill,77
11/21/17,TX A&M K'ville,63,Texas A&M Intl,56
11/21/17,Thomas Aquinas,66,Univ Sciences,51
11/21/17,Albion,74,Heidelberg,71
11/21/17,Eastern Univ,76,Albright,64
11/21/17,Clark MA,79,Anna Maria,71
11/21/17,Arcadia,74,Bryn Athyn,58
11/21/17,Aurora,108,Concordia IL,94
11/21/17,Embry-Riddle FL,110,Ave Maria,80
11/21/17,Babson,83,Becker,66
11/21/17,Hartwick,97,Bard,85
11/21/17,Barry,106,Thomas GA,60
11/21/17,Bates,55,S Maine,46
11/21/17,Emory,109,Berry                   1,3
11/21/17,Carnegie Mellon,59,Bethany WV,58
11/21/17,Bethune-Cookman,87,Grambling,78
11/21/17,Montana St,74,Binghamton,64
11/21/17,Covenant,86,Birmingham So,82
11/21/17,Blackburn,66,Elmhurst,57
11/21/17,Bluefield VA,92,Bluefield WV,80
11/21/17,Bowdoin,120,U New England,93
11/21/17,Buffalo St,88,Nazareth,82
11/21/17,Cairn,80,Messiah,78
11/21/17,Pacific OR,71,Caltech,62
11/21/17,Calvin,96,Wheaton IL,86
11/21/17,Wittenberg,79,Capital,77
11/21/17,Denison,74,Case Western,69
11/21/17,Castleton,100,Plymouth St,93
11/21/17,Chatham,70,St Vincent,64
11/21/17,North Park,70,Chicago,67
11/21/17,Colby,81,Thomas ME,66
11/21/17,Corban,90,Concordia OR,79
11/21/17,Concordia WI,101,Loras,86
11/21/17,SE Missouri St,74,CS Northridge,59
11/21/17,E Connecticut,89,CT College,77
11/21/17,Emmanuel MA,76,Curry,70
11/21/17,Dallas Univ,90,Hendrix,76
11/21/17,Delaware Val,78,PSU-Berks,73
11/21/17,DeSales,73,Moravian,67
11/21/17,Dickinson,89,Muhlenberg,68
11/21/17,Penn Col Tech,87,Elmira,80
11/21/17,Trinity CT,81,Elms,50
11/21/17,E Mennonite,98,Hood,83
11/21/17,Emerson,73,Suffolk,58
11/21/17,E Nazarene,93,Pine Manor,73
11/21/17,Evansville,59,Fresno St,57
11/21/17,St Joseph's NY,71,Farmingdale,70
11/21/17,Ferris St,99,Olivet MI,84
11/21/17,Lynchburg,85,Ferrum,52
11/21/17,S Vermont,90,Fitchburg St,89
11/21/17,Regis MA,57,Framingham St,49
11/21/17,St Francis PA,96,Franciscan OH,54
11/21/17,Frank & Marsh,68,Gettysburg,53
11/21/17,Marietta,91,Frostburg St,77
11/21/17,George Fox,110,Gallaudet,78
11/21/17,Geneseo St,89,Morrisville St,63
11/21/17,Salem MA,79,Gordon,77
11/21/17,Greenville,148,Knox                    1,20
11/21/17,Thomas More,67,Grove City,47
11/21/17,Hamilton,97,W Connecticut,88
11/21/17,Hamline,79,N Central MN,60
11/21/17,Ursinus,95,Haverford,77
11/21/17,Houghton,71,Hilbert,65
11/21/17,La Roche,101,Hiram,83
11/21/17,Hobart & Smith,72,Rochester NY,61
11/21/17,Trinity TX,92,Howard Payne,90
11/21/17,Husson,78,ME Presque Isle,70
11/21/17,Middlebury,84,Johnson St,77
11/21/17,Juniata,80,Wash & Jeff,54
11/21/17,Montclair St,77,Kean,63
11/21/17,Springfield,73,Keene St,67
11/21/17,Keuka,96,Pitt-Bradford,80
11/21/17,Milwaukee Eng,84,Lakeland,64
11/21/17,Lesley,72,Wentworth Tech,63
11/21/17,Lubbock Chr,79,Sul Ross,65
11/21/17,Lycoming,89,Susquehanna,70
11/21/17,MA Boston,78,Wheelock,75
11/21/17,Northwestern MN,66,Macalester,55
11/21/17,Williams,97,MA Liberal Arts,72
11/21/17,WI Eau Claire,79,Marian WI,57
11/21/17,Maryville TN,81,Sewanee,73
11/21/17,Mayville St,84,MN Morris,77
11/21/17,ME Farmington,71,St Joseph's ME,69
11/21/17,Merchant Marine,83,Purchase,71
11/21/17,Millikin,79,Webster Univ,66
11/21/17,Rosemont,72,Misericordia,66
11/21/17,MIT,93,Tufts,83
11/21/17,WI Whitewater,66,Monmouth IL,50
11/21/17,Salve Regina,64,Mt Ida,54
11/21/17,Mt Union,80,PSU-Behrend,74
11/21/17,N England Col,102,Rivier,68
11/21/17,Northwest WA,81,Pac Lutheran,66
11/21/17,TX A&M Commerce,82,OK City,66
11/21/17,Roanoke,70,Peace,53
11/21/17,Wesley DE,74,PSU-Harrisburg,73
11/21/17,Ramapo,87,Wm Paterson,65
11/21/17,Rensselaer,75,Russell Sage,53
11/21/17,Rowan,87,R Stockton,85
11/21/17,VA Wesleyan,80,Salisbury,77
11/21/17,Yeshiva,91,Sarah Lawrence,81
11/21/17,Widener,82,Scranton,75
11/21/17,York NY,88,Stevenson,80
11/21/17,St John Fisher,90,Wooster,57
11/21/17,SUNY-Cobleskill,67,Summit,64
11/21/17,SUNYIT,81,Utica,71
11/21/17,SUNY New Paltz,79,Vassar,72
11/21/17,Wash & Lee,96,S Virginia,57
11/21/17,Swarthmore,79,Washington MD,70
11/21/17,WI River Falls,98,WI Superior,68
11/21/17,Worcester Tech,88,Worcester St,72
11/21/17,Erskine,70,North Greenville,68
11/21/17,Georgia SW,65,Fort Valley St,52
11/21/17,Averett,82,Guilford,69
11/21/17,Hanover,83,Spalding,47
11/21/17,SC Aiken,88,Anderson SC,85
11/21/17,Oakland City,102,Fontbonne,87
11/21/17,Linfield,76,La Verne,68
11/21/17,M Hardin-Baylor,78,Schreiner,77
11/21/17,Moorhead St,97,Concordia Mhd,61
11/21/17,Neumann,84,Marywood,71
11/21/17,Grinnell,119,Central IA,93
11/21/17,Lee TN,90,Tusculum,78
11/21/17,Centenary NJ,92,St Elizabeth,73
11/21/17,Wilson,91,Bridgewater VA,78
11/21/17,C Missouri,72,East Central OK,58
11/21/17,St Joseph's LI,66,NY Maritime,60
11/21/17,St Rose,74,Pace,64
11/21/17,Westminster MO,73,Coe,71
11/21/17,Oswego St,82,Clarkson,66
11/21/17,Mt St Joseph,75,Wilmington OH,72
11/21/17,SUNY Potsdam,84,Mt St Mary NY,81
11/21/17,Alfred,76,Rochester Tech,65
11/21/17,Allegheny,65,Geneva,61
11/21/17,Dubuque,76,Iowa Wesleyan,56
11/21/17,Lebanon Val,82,Elizabethtown,72
11/21/17,Stevens Tech,96,FDU Madison,86
11/21/17,Concordia TX,106,SW Univ TX,84
11/21/17,Louisiana Tech,77,George Mason,64
11/21/17,PSU-Altoona,92,St Mary's MD,73
11/21/17,Greensboro,96,Randolph Col,82
11/21/17,Buena Vista,59,Gust Adolphus,41
11/21/17,NW Missouri,86,Washburn,78
11/21/17,N Central IL,82,Benedictine IL,79
11/21/17,SW Minnesota,116,Crown MN,80
11/21/17,Luther IA,79,Bethany Luth,67
11/21/17,Keystone,82,Immaculata,75
11/21/17,Claflin,69,St Augustine's,54
11/21/17,Flagler,75,St Leo,70
11/21/17,Auburn M'gomery,68,Tuskegee,66
11/21/17,OH Dominican,92,Purdue Northwest,64
11/21/17,St Lawrence,89,SUNY Canton,78
11/21/17,Baldwin-Wallace,78,Alfred St,51
11/21/17,IL Tech,70,Rose-Hulman,59
11/21/17,NJ City,68,Rutgers-Newark,54
11/21/17,Johns Hopkins,72,McDaniel Col,46
11/21/17,Lake Forest,84,Beloit,72
11/21/17,Benedict,83,Augusta,79
11/21/17,S New Hampshire,84,Merrimack,79
11/21/17,Morgan St,82,Goldey Beacom,67
11/21/17,New Rochelle,86,Brooklyn Col,81
11/21/17,Wesleyan CT,80,Nichols,61
11/21/17,Bellarmine,65,Wayne St MI,50
11/21/17,Ohio Wesleyan,81,Otterbein,59
11/21/17,Old Westbury,79,Baruch,75
11/21/17,Washington MO,71,Principia,57
11/21/17,Bridgewater MA,81,RI College,75
11/21/17,Roger Williams,72,Wheaton MA,70
11/21/17,College of NJ,72,Rutgers-Camden,67
11/21/17,Bethel MN,85,Luther MN,56
11/21/17,Winona St,100,St Mary's MN,61
11/21/17,WI Oshkosh,60,St Norbert,57
11/21/17,St Thomas MN,80,St Scholastica,56
11/21/17,WI Platteville,91,Simpson IA,55
11/21/17,C Oklahoma,79,Jarvis Chr,59
11/21/17,Col of Idaho,76,NW Nazarene,68
11/21/17,Nova SE,115,St Thomas FL,90
11/21/17,Jamestown,87,MN Crookston,85
11/21/17,Ark Monticello,110,Texas Col,59
11/21/17,Rollins,99,PR Bayamon,88
11/21/17,Biola,70,Pomona Pitzer,60
11/21/17,Missouri St,69,Manhattan,65
11/21/17,S Dakota St,80,Iowa,72
11/21/17,Wichita St,80,Marquette,66
11/21/17,FL Atlantic,77,N Illinois,67
11/21/17,Wyoming,70,ULL,61
11/21/17,Oklahoma St,73,Pittsburgh,67
11/21/17,VA Commonwealth,83,California,69
11/21/17,Savannah St,101,Alabama St,97
11/21/17,Ga Southern,78,Missouri KC,75
11/21/17,Buffalo,96,UAB,91
11/21/17,Texas A&M,98,Penn St,87
